add;fid;full_id;osm_id;osm_type;building;addr_stree;addr_postc;addr_hou_1;addr_city
3213;3213;w159849330;159849330;way;yes;;;;
3214;3214;w159849331;159849331;way;yes;;;;
3215;3215;w159849332;159849332;way;yes;;;;
3216;3216;w159849334;159849334;way;yes;;;;
3217;3217;w159849336;159849336;way;yes;;;;
3218;3218;w159849337;159849337;way;yes;;;;
3219;3219;w159849339;159849339;way;yes;;;;
3220;3220;w159849340;159849340;way;yes;;;;
3221;3221;w159849341;159849341;way;yes;;;;
3222;3222;w159849342;159849342;way;yes;;;;
3223;3223;w159849343;159849343;way;yes;;;;
3224;3224;w159849344;159849344;way;yes;;;;
3225;3225;w159849345;159849345;way;yes;;;;
3226;3226;w159849347;159849347;way;yes;;;;
3227;3227;w159849348;159849348;way;yes;;;;
3228;3228;w159849349;159849349;way;yes;;;;
3229;3229;w159849350;159849350;way;yes;;;;
3230;3230;w159849351;159849351;way;yes;;;;
3231;3231;w159849352;159849352;way;yes;;;;
3232;3232;w159849353;159849353;way;yes;;;;
3233;3233;w159849354;159849354;way;yes;;;;
3234;3234;w159849355;159849355;way;yes;;;;
3235;3235;w159849357;159849357;way;yes;;;;
3236;3236;w159849358;159849358;way;yes;;;;
3237;3237;w159849360;159849360;way;yes;;;;
3238;3238;w159849361;159849361;way;yes;;;;
3239;3239;w159849362;159849362;way;yes;;;;
3240;3240;w159849363;159849363;way;yes;;;;
3241;3241;w159849364;159849364;way;yes;;;;
3242;3242;w159849365;159849365;way;yes;;;;
3243;3243;w159849366;159849366;way;yes;;;;
3244;3244;w159849367;159849367;way;yes;;;;
3245;3245;w159849369;159849369;way;yes;;;;
3246;3246;w159849370;159849370;way;yes;;;;
3247;3247;w159849372;159849372;way;yes;;;;
3248;3248;w159849373;159849373;way;yes;;;;
3249;3249;w159849374;159849374;way;yes;;;;
3250;3250;w159849375;159849375;way;yes;;;;
3251;3251;w159849377;159849377;way;yes;;;;
3252;3252;w159849378;159849378;way;yes;;;;
3253;3253;w159849379;159849379;way;yes;;;;
3254;3254;w159849382;159849382;way;yes;;;;
3255;3255;w159849383;159849383;way;yes;;;;
3256;3256;w159849384;159849384;way;yes;;;;
3257;3257;w159849386;159849386;way;yes;;;;
3258;3258;w159849389;159849389;way;yes;;;;
3259;3259;w159849390;159849390;way;yes;;;;
3260;3260;w159849391;159849391;way;yes;;;;
3261;3261;w159849393;159849393;way;yes;;;;
3262;3262;w159849395;159849395;way;yes;;;;
3263;3263;w159849396;159849396;way;yes;;;;
3264;3264;w159849397;159849397;way;yes;;;;
3265;3265;w159849400;159849400;way;yes;;;;
3266;3266;w159849401;159849401;way;yes;;;;
3267;3267;w159849403;159849403;way;yes;;;;
3268;3268;w159849404;159849404;way;yes;;;;
3269;3269;w159849405;159849405;way;yes;;;;
3270;3270;w159849407;159849407;way;yes;;;;
3271;3271;w159849408;159849408;way;yes;;;;
3272;3272;w159849409;159849409;way;yes;;;;
3273;3273;w159849410;159849410;way;yes;;;;
3274;3274;w159849412;159849412;way;yes;;;;
3275;3275;w159849413;159849413;way;yes;;;;
3276;3276;w159849417;159849417;way;yes;;;;
3277;3277;w159849418;159849418;way;yes;;;;
3278;3278;w159849419;159849419;way;yes;;;;
3279;3279;w159849422;159849422;way;yes;;;;
3280;3280;w159849423;159849423;way;yes;;;;
3281;3281;w159849425;159849425;way;yes;;;;
3282;3282;w159849428;159849428;way;yes;;;;
3283;3283;w159849430;159849430;way;yes;;;;
3284;3284;w159849432;159849432;way;yes;;;;
3285;3285;w159849437;159849437;way;yes;;;;
3286;3286;w159849439;159849439;way;yes;;;;
3287;3287;w159849441;159849441;way;yes;;;;
3288;3288;w159849445;159849445;way;yes;;;;
3289;3289;w159849456;159849456;way;yes;;;;
3290;3290;w159849458;159849458;way;yes;;;;
3291;3291;w159849459;159849459;way;yes;;;;
3292;3292;w159849460;159849460;way;yes;;;;
3293;3293;w159849461;159849461;way;yes;;;;
3294;3294;w159849463;159849463;way;yes;;;;
3295;3295;w159849466;159849466;way;yes;;;;
3296;3296;w159849468;159849468;way;yes;;;;
3297;3297;w159849470;159849470;way;yes;;;;
3298;3298;w159849472;159849472;way;yes;;;;
3299;3299;w159849473;159849473;way;yes;;;;
3300;3300;w159849474;159849474;way;yes;;;;
3301;3301;w159849477;159849477;way;yes;;;;
3302;3302;w159849478;159849478;way;yes;;;;
3303;3303;w159849479;159849479;way;yes;;;;
3304;3304;w159849482;159849482;way;yes;;;;
3305;3305;w159849484;159849484;way;yes;;;;
3306;3306;w159849485;159849485;way;yes;;;;
3307;3307;w159849486;159849486;way;yes;;;;
3308;3308;w159849488;159849488;way;yes;;;;
3309;3309;w159849490;159849490;way;yes;;;;
3310;3310;w159849491;159849491;way;yes;;;;
3311;3311;w159849494;159849494;way;yes;;;;
3312;3312;w159849495;159849495;way;yes;;;;
3313;3313;w159849497;159849497;way;yes;;;;
3314;3314;w159849498;159849498;way;yes;;;;
3315;3315;w159849500;159849500;way;yes;;;;
3316;3316;w159849502;159849502;way;yes;;;;
3317;3317;w159849503;159849503;way;yes;;;;
3318;3318;w159849505;159849505;way;yes;;;;
3319;3319;w159849506;159849506;way;yes;;;;
3320;3320;w159849507;159849507;way;yes;;;;
3321;3321;w159849508;159849508;way;yes;;;;
3322;3322;w159849509;159849509;way;yes;;;;
3323;3323;w159849510;159849510;way;yes;;;;
3324;3324;w159849511;159849511;way;yes;;;;
3325;3325;w159849514;159849514;way;yes;;;;
3326;3326;w159849515;159849515;way;yes;;;;
3327;3327;w159849516;159849516;way;yes;;;;
3328;3328;w159849517;159849517;way;yes;;;;
3329;3329;w159849518;159849518;way;yes;;;;
3330;3330;w159849519;159849519;way;yes;;;;
3331;3331;w159849521;159849521;way;yes;;;;
3332;3332;w159849523;159849523;way;yes;;;;
3333;3333;w159849525;159849525;way;yes;;;;
3334;3334;w159849530;159849530;way;yes;;;;
3335;3335;w159849531;159849531;way;yes;;;;
3336;3336;w159849532;159849532;way;yes;;;;
3337;3337;w159849535;159849535;way;yes;;;;
3338;3338;w159849536;159849536;way;yes;;;;
3339;3339;w159849537;159849537;way;yes;;;;
3340;3340;w159849538;159849538;way;yes;;;;
3341;3341;w159849539;159849539;way;yes;;;;
3342;3342;w159849541;159849541;way;yes;;;;
3343;3343;w159849543;159849543;way;yes;;;;
3344;3344;w159849544;159849544;way;yes;;;;
3345;3345;w159849545;159849545;way;yes;;;;
3346;3346;w159849546;159849546;way;yes;;;;
3347;3347;w159849547;159849547;way;yes;;;;
3348;3348;w159849548;159849548;way;yes;;;;
3349;3349;w159849549;159849549;way;yes;;;;
3350;3350;w159849550;159849550;way;yes;;;;
3351;3351;w159849553;159849553;way;yes;;;;
3352;3352;w159849554;159849554;way;yes;;;;
3353;3353;w159849555;159849555;way;yes;;;;
3354;3354;w159849556;159849556;way;yes;;;;
3355;3355;w159849557;159849557;way;yes;;;;
3356;3356;w159849558;159849558;way;yes;;;;
3357;3357;w159849559;159849559;way;yes;;;;
3358;3358;w159849560;159849560;way;yes;;;;
3359;3359;w159849562;159849562;way;yes;;;;
3360;3360;w159849563;159849563;way;yes;;;;
3361;3361;w159849565;159849565;way;yes;;;;
3362;3362;w159849566;159849566;way;yes;;;;
3363;3363;w159849567;159849567;way;yes;;;;
3364;3364;w159849568;159849568;way;yes;;;;
3365;3365;w159849569;159849569;way;yes;;;;
3366;3366;w159849570;159849570;way;yes;;;;
3367;3367;w159849571;159849571;way;yes;;;;
3368;3368;w159849572;159849572;way;yes;;;;
3369;3369;w159849574;159849574;way;yes;;;;
3370;3370;w159849575;159849575;way;yes;;;;
3371;3371;w159849577;159849577;way;yes;;;;
3372;3372;w159849578;159849578;way;yes;;;;
3373;3373;w159849580;159849580;way;yes;;;;
3374;3374;w159849581;159849581;way;yes;;;;
3375;3375;w159849582;159849582;way;yes;;;;
3376;3376;w159849583;159849583;way;yes;;;;
3377;3377;w159849584;159849584;way;yes;;;;
3378;3378;w159849585;159849585;way;yes;;;;
3379;3379;w159849588;159849588;way;yes;;;;
3380;3380;w159849589;159849589;way;yes;;;;
3381;3381;w159849590;159849590;way;yes;;;;
3382;3382;w159849591;159849591;way;yes;;;;
3383;3383;w159849592;159849592;way;yes;;;;
3384;3384;w159849593;159849593;way;yes;;;;
3385;3385;w159849594;159849594;way;yes;;;;
3386;3386;w159849595;159849595;way;yes;;;;
3387;3387;w159849597;159849597;way;yes;;;;
3388;3388;w159849598;159849598;way;yes;;;;
3389;3389;w159849599;159849599;way;yes;;;;
3390;3390;w159849600;159849600;way;yes;;;;
3391;3391;w159849601;159849601;way;yes;;;;
3392;3392;w159849602;159849602;way;yes;;;;
3393;3393;w159849603;159849603;way;yes;;;;
3394;3394;w159849605;159849605;way;yes;;;;
3395;3395;w159849607;159849607;way;yes;;;;
3396;3396;w159849608;159849608;way;yes;;;;
3397;3397;w159849609;159849609;way;yes;;;;
3398;3398;w159849610;159849610;way;yes;;;;
3399;3399;w159849611;159849611;way;yes;;;;
3400;3400;w159849612;159849612;way;yes;;;;
3401;3401;w159849613;159849613;way;yes;;;;
3402;3402;w159849615;159849615;way;yes;;;;
3403;3403;w159849618;159849618;way;yes;;;;
3404;3404;w159849619;159849619;way;yes;;;;
3405;3405;w159849620;159849620;way;yes;;;;
3406;3406;w159849621;159849621;way;yes;;;;
3407;3407;w159849623;159849623;way;yes;;;;
3408;3408;w159849624;159849624;way;yes;;;;
3409;3409;w159849625;159849625;way;yes;;;;
3410;3410;w159849627;159849627;way;yes;;;;
3411;3411;w159849629;159849629;way;yes;;;;
3412;3412;w159849632;159849632;way;yes;;;;
3413;3413;w159849633;159849633;way;yes;;;;
3414;3414;w159849638;159849638;way;yes;;;;
3415;3415;w159849640;159849640;way;yes;;;;
3416;3416;w159849641;159849641;way;yes;;;;
3417;3417;w159849644;159849644;way;yes;;;;
3418;3418;w159849645;159849645;way;yes;;;;
3419;3419;w159849646;159849646;way;yes;;;;
3420;3420;w159849648;159849648;way;yes;;;;
3421;3421;w159849653;159849653;way;yes;;;;
3422;3422;w159849655;159849655;way;yes;;;;
3423;3423;w159849656;159849656;way;yes;;;;
3424;3424;w159849658;159849658;way;yes;;;;
3425;3425;w159849660;159849660;way;yes;;;;
3426;3426;w159849663;159849663;way;yes;;;;
3427;3427;w159849665;159849665;way;yes;;;;
3428;3428;w159849666;159849666;way;yes;;;;
3429;3429;w159849668;159849668;way;yes;;;;
3430;3430;w159849673;159849673;way;yes;;;;
3431;3431;w159849674;159849674;way;yes;;;;
3432;3432;w159849675;159849675;way;yes;;;;
3433;3433;w159849677;159849677;way;yes;;;;
3434;3434;w159849678;159849678;way;yes;;;;
3435;3435;w159849679;159849679;way;yes;;;;
3436;3436;w159849680;159849680;way;yes;;;;
3437;3437;w159849681;159849681;way;yes;;;;
3438;3438;w159849682;159849682;way;yes;;;;
3439;3439;w159849683;159849683;way;yes;;;;
3440;3440;w159849684;159849684;way;yes;;;;
3441;3441;w159849687;159849687;way;yes;;;;
3442;3442;w159849688;159849688;way;yes;;;;
3443;3443;w159849689;159849689;way;yes;;;;
3444;3444;w159849690;159849690;way;yes;;;;
3445;3445;w159849691;159849691;way;yes;;;;
3446;3446;w159849692;159849692;way;yes;;;;
3447;3447;w159849693;159849693;way;yes;;;;
3448;3448;w159849694;159849694;way;yes;;;;
3449;3449;w159849695;159849695;way;yes;;;;
3450;3450;w159849697;159849697;way;yes;;;;
3451;3451;w159849698;159849698;way;yes;;;;
3452;3452;w159849699;159849699;way;yes;;;;
3453;3453;w159849700;159849700;way;yes;;;;
3454;3454;w159849701;159849701;way;yes;;;;
3455;3455;w159849702;159849702;way;yes;;;;
3456;3456;w159849703;159849703;way;yes;;;;
3457;3457;w159849704;159849704;way;yes;;;;
3458;3458;w159849706;159849706;way;yes;;;;
3459;3459;w159849708;159849708;way;yes;;;;
3460;3460;w159849709;159849709;way;yes;;;;
3461;3461;w159849710;159849710;way;yes;;;;
3462;3462;w159849711;159849711;way;yes;;;;
3463;3463;w159849712;159849712;way;yes;;;;
3464;3464;w159849713;159849713;way;yes;;;;
3465;3465;w159849714;159849714;way;yes;;;;
3466;3466;w159849715;159849715;way;yes;;;;
3467;3467;w159849716;159849716;way;yes;;;;
3468;3468;w159849718;159849718;way;yes;;;;
3469;3469;w159849720;159849720;way;yes;;;;
3470;3470;w159854496;159854496;way;yes;;;;
3471;3471;w159854497;159854497;way;yes;;;;
3472;3472;w159854501;159854501;way;yes;;;;
3473;3473;w159854503;159854503;way;yes;;;;
3475;3475;w159854507;159854507;way;yes;;;;
3476;3476;w159854508;159854508;way;yes;;;;
3477;3477;w159854509;159854509;way;yes;;;;
3478;3478;w159854513;159854513;way;yes;;;;
3479;3479;w159854514;159854514;way;yes;;;;
3480;3480;w159854515;159854515;way;yes;;;;
3481;3481;w159854517;159854517;way;yes;;;;
3482;3482;w159854518;159854518;way;yes;;;;
3483;3483;w159854519;159854519;way;yes;;;;
3487;3487;w159854526;159854526;way;yes;;;;
3488;3488;w159854527;159854527;way;yes;;;;
3489;3489;w159854528;159854528;way;yes;;;;
3490;3490;w159854529;159854529;way;yes;;;;
3491;3491;w159854532;159854532;way;yes;;;;
3494;3494;w159854535;159854535;way;yes;;;;
3495;3495;w159854536;159854536;way;yes;;;;
3496;3496;w159854538;159854538;way;yes;;;;
3497;3497;w159854542;159854542;way;yes;;;;
3498;3498;w159854543;159854543;way;yes;;;;
3499;3499;w159854546;159854546;way;yes;;;;
3501;3501;w159854549;159854549;way;yes;;;;
3502;3502;w159854550;159854550;way;yes;;;;
3503;3503;w159854551;159854551;way;yes;;;;
3505;3505;w159854554;159854554;way;yes;;;;
3506;3506;w159854555;159854555;way;yes;;;;
3507;3507;w159854556;159854556;way;yes;;;;
3508;3508;w159854557;159854557;way;yes;;;;
3509;3509;w159854558;159854558;way;yes;;;;
3510;3510;w159854559;159854559;way;yes;;;;
3511;3511;w159854560;159854560;way;yes;;;;
3512;3512;w159854561;159854561;way;yes;;;;
3513;3513;w159854562;159854562;way;yes;;;;
3514;3514;w159854563;159854563;way;yes;;;;
3515;3515;w159854564;159854564;way;yes;;;;
3516;3516;w159854565;159854565;way;yes;;;;
3517;3517;w159854566;159854566;way;yes;;;;
3518;3518;w159854567;159854567;way;yes;;;;
3519;3519;w159854569;159854569;way;yes;;;;
3520;3520;w159854570;159854570;way;yes;;;;
3522;3522;w159854572;159854572;way;yes;;;;
3523;3523;w159854574;159854574;way;yes;;;;
3524;3524;w159854576;159854576;way;yes;;;;
3525;3525;w159854578;159854578;way;yes;;;;
3526;3526;w159854579;159854579;way;yes;;;;
3527;3527;w159854580;159854580;way;yes;;;;
3528;3528;w159854581;159854581;way;yes;;;;
3529;3529;w159854582;159854582;way;yes;;;;
3530;3530;w159854583;159854583;way;yes;;;;
3531;3531;w159854584;159854584;way;yes;;;;
3533;3533;w159854588;159854588;way;yes;;;;
3534;3534;w159854590;159854590;way;yes;;;;
3535;3535;w159854593;159854593;way;yes;;;;
3536;3536;w159854594;159854594;way;yes;;;;
3537;3537;w159854596;159854596;way;yes;;;;
3538;3538;w159854599;159854599;way;yes;;;;
3539;3539;w159854600;159854600;way;yes;;;;
3541;3541;w159854602;159854602;way;yes;;;;
3542;3542;w159854603;159854603;way;yes;;;;
3543;3543;w159854604;159854604;way;yes;;;;
3546;3546;w159854612;159854612;way;yes;;;;
3547;3547;w159854615;159854615;way;yes;;;;
3548;3548;w159854617;159854617;way;yes;;;;
3549;3549;w159854619;159854619;way;yes;;;;
3550;3550;w159854624;159854624;way;yes;;;;
3551;3551;w159854626;159854626;way;yes;;;;
3553;3553;w159854629;159854629;way;yes;;;;
3554;3554;w159854632;159854632;way;yes;;;;
3555;3555;w159854638;159854638;way;yes;;;;
3556;3556;w159854641;159854641;way;yes;;;;
3557;3557;w159854644;159854644;way;yes;;;;
3558;3558;w159854647;159854647;way;yes;;;;
3559;3559;w159854649;159854649;way;yes;;;;
3560;3560;w159854651;159854651;way;yes;;;;
3561;3561;w159854652;159854652;way;yes;;;;
3562;3562;w159854653;159854653;way;yes;;;;
3563;3563;w159854654;159854654;way;yes;;;;
3564;3564;w159854655;159854655;way;yes;;;;
3565;3565;w159854656;159854656;way;yes;;;;
3566;3566;w159854658;159854658;way;yes;;;;
3567;3567;w159854659;159854659;way;yes;;;;
3568;3568;w159854660;159854660;way;yes;;;;
3569;3569;w159854661;159854661;way;yes;;;;
3570;3570;w159854662;159854662;way;yes;;;;
3571;3571;w159854664;159854664;way;yes;;;;
3572;3572;w159854665;159854665;way;yes;;;;
3575;3575;w159854668;159854668;way;yes;;;;
3576;3576;w159854669;159854669;way;yes;;;;
3577;3577;w159854670;159854670;way;yes;;;;
3578;3578;w159854671;159854671;way;yes;;;;
3579;3579;w159854672;159854672;way;yes;;;;
3580;3580;w159854673;159854673;way;yes;;;;
3581;3581;w159854674;159854674;way;yes;;;;
3582;3582;w159854675;159854675;way;yes;;;;
3583;3583;w159854676;159854676;way;yes;;;;
3584;3584;w159854679;159854679;way;yes;;;;
3585;3585;w159854680;159854680;way;yes;;;;
3586;3586;w159854682;159854682;way;yes;;;;
3587;3587;w159854683;159854683;way;yes;;;;
3589;3589;w159854685;159854685;way;yes;;;;
3590;3590;w159854686;159854686;way;yes;;;;
3591;3591;w159854690;159854690;way;yes;;;;
3592;3592;w159854691;159854691;way;yes;;;;
3593;3593;w159854692;159854692;way;yes;;;;
3594;3594;w159854693;159854693;way;yes;;;;
3595;3595;w159854694;159854694;way;yes;;;;
3596;3596;w159854695;159854695;way;yes;;;;
3597;3597;w159854696;159854696;way;yes;;;;
3598;3598;w159854698;159854698;way;yes;;;;
3600;3600;w159854702;159854702;way;yes;;;;
3601;3601;w159854703;159854703;way;yes;;;;
3602;3602;w159854704;159854704;way;yes;;;;
3603;3603;w159854706;159854706;way;yes;;;;
3604;3604;w159854707;159854707;way;yes;;;;
3605;3605;w159854709;159854709;way;yes;;;;
3606;3606;w159854711;159854711;way;yes;;;;
3607;3607;w159854714;159854714;way;yes;;;;
3608;3608;w159854715;159854715;way;yes;;;;
3609;3609;w159854716;159854716;way;yes;;;;
3610;3610;w159854717;159854717;way;yes;;;;
3611;3611;w159854719;159854719;way;yes;;;;
3612;3612;w159854721;159854721;way;yes;;;;
3613;3613;w159854722;159854722;way;yes;;;;
3614;3614;w159854723;159854723;way;yes;;;;
3615;3615;w159854724;159854724;way;yes;;;;
3616;3616;w159854725;159854725;way;yes;;;;
3617;3617;w159854727;159854727;way;yes;;;;
3618;3618;w159854728;159854728;way;yes;;;;
3620;3620;w159854730;159854730;way;yes;;;;
3621;3621;w159854731;159854731;way;yes;;;;
3622;3622;w159854732;159854732;way;yes;;;;
3623;3623;w159854733;159854733;way;yes;;;;
3624;3624;w159854734;159854734;way;yes;;;;
3625;3625;w159854735;159854735;way;yes;;;;
3626;3626;w159854736;159854736;way;yes;;;;
3627;3627;w159854737;159854737;way;yes;;;;
3629;3629;w159854739;159854739;way;yes;;;;
3630;3630;w159854740;159854740;way;yes;;;;
3631;3631;w159854742;159854742;way;yes;;;;
3632;3632;w159854743;159854743;way;yes;;;;
3633;3633;w159854744;159854744;way;yes;;;;
3634;3634;w159854746;159854746;way;yes;;;;
3635;3635;w159854748;159854748;way;yes;;;;
3636;3636;w159854750;159854750;way;yes;;;;
3637;3637;w159854753;159854753;way;yes;;;;
3638;3638;w159854754;159854754;way;yes;;;;
3639;3639;w159854755;159854755;way;yes;;;;
3640;3640;w159854756;159854756;way;yes;;;;
3641;3641;w159854757;159854757;way;yes;;;;
3642;3642;w159854758;159854758;way;yes;;;;
3643;3643;w159854759;159854759;way;yes;;;;
3644;3644;w159854760;159854760;way;yes;;;;
3645;3645;w159854761;159854761;way;yes;;;;
3646;3646;w159854762;159854762;way;yes;;;;
3647;3647;w159854763;159854763;way;yes;;;;
3649;3649;w159854765;159854765;way;yes;;;;
3650;3650;w159854766;159854766;way;yes;;;;
3651;3651;w159854767;159854767;way;yes;;;;
3652;3652;w159854768;159854768;way;yes;;;;
3654;3654;w159854770;159854770;way;yes;;;;
3655;3655;w159854771;159854771;way;yes;;;;
3656;3656;w159854773;159854773;way;yes;;;;
3657;3657;w159854774;159854774;way;yes;;;;
3658;3658;w159854779;159854779;way;yes;;;;
3659;3659;w159854781;159854781;way;yes;;;;
3661;3661;w159854784;159854784;way;yes;;;;
3662;3662;w159854785;159854785;way;yes;;;;
3663;3663;w159854786;159854786;way;yes;;;;
3664;3664;w159854787;159854787;way;yes;;;;
3665;3665;w159854796;159854796;way;yes;;;;
3666;3666;w159854797;159854797;way;yes;;;;
3667;3667;w159854798;159854798;way;yes;;;;
3669;3669;w159854806;159854806;way;yes;;;;
3670;3670;w159854808;159854808;way;yes;;;;
3671;3671;w159854814;159854814;way;yes;;;;
3673;3673;w159854816;159854816;way;yes;;;;
3674;3674;w159854819;159854819;way;yes;;;;
3675;3675;w159854820;159854820;way;yes;;;;
3676;3676;w159854822;159854822;way;yes;;;;
3677;3677;w159854824;159854824;way;yes;;;;
3679;3679;w159854830;159854830;way;yes;;;;
3680;3680;w159854833;159854833;way;yes;;;;
3681;3681;w159854838;159854838;way;yes;;;;
3682;3682;w159854839;159854839;way;yes;;;;
3683;3683;w159854841;159854841;way;yes;;;;
3684;3684;w159854842;159854842;way;yes;;;;
3685;3685;w159854843;159854843;way;yes;;;;
3686;3686;w159854845;159854845;way;yes;;;;
3687;3687;w159854846;159854846;way;yes;;;;
3688;3688;w159854848;159854848;way;yes;;;;
3689;3689;w159854849;159854849;way;yes;;;;
3692;3692;w159854854;159854854;way;yes;;;;
3693;3693;w159854855;159854855;way;yes;;;;
3694;3694;w159854856;159854856;way;yes;;;;
3695;3695;w159854859;159854859;way;yes;;;;
3696;3696;w159854861;159854861;way;yes;;;;
3697;3697;w159854863;159854863;way;yes;;;;
3698;3698;w159854867;159854867;way;yes;;;;
3699;3699;w159854868;159854868;way;yes;;;;
3700;3700;w159854869;159854869;way;yes;;;;
3701;3701;w159854870;159854870;way;yes;;;;
3702;3702;w159854872;159854872;way;yes;;;;
3703;3703;w159854874;159854874;way;yes;;;;
3704;3704;w159854879;159854879;way;yes;;;;
3706;3706;w159854887;159854887;way;yes;;;;
3707;3707;w159854888;159854888;way;yes;;;;
3709;3709;w159854892;159854892;way;yes;;;;
3710;3710;w159854893;159854893;way;yes;;;;
3711;3711;w159854894;159854894;way;yes;;;;
3712;3712;w159854897;159854897;way;yes;;;;
3713;3713;w159854898;159854898;way;yes;;;;
3714;3714;w159854900;159854900;way;yes;;;;
3715;3715;w159854902;159854902;way;yes;;;;
3716;3716;w159854903;159854903;way;yes;;;;
3719;3719;w159858619;159858619;way;yes;;;;
3722;3722;w159858624;159858624;way;yes;;;;
3724;3724;w159858629;159858629;way;yes;;;;
3725;3725;w159858630;159858630;way;yes;;;;
3726;3726;w159858632;159858632;way;yes;;;;
3728;3728;w159858635;159858635;way;yes;;;;
3729;3729;w159858636;159858636;way;yes;;;;
3731;3731;w159858641;159858641;way;yes;;;;
3732;3732;w159858642;159858642;way;yes;;;;
3733;3733;w159858643;159858643;way;yes;;;;
3734;3734;w159858646;159858646;way;yes;;;;
3737;3737;w159858649;159858649;way;yes;;;;
3738;3738;w159858650;159858650;way;yes;;;;
3739;3739;w159858651;159858651;way;yes;;;;
3740;3740;w159858652;159858652;way;yes;;;;
3742;3742;w159858655;159858655;way;yes;;;;
3743;3743;w159858657;159858657;way;yes;;;;
3744;3744;w159858658;159858658;way;yes;;;;
3748;3748;w159858666;159858666;way;yes;;;;
3750;3750;w159858671;159858671;way;yes;;;;
3753;3753;w159858675;159858675;way;yes;;;;
3754;3754;w159858676;159858676;way;yes;;;;
3755;3755;w159858677;159858677;way;yes;;;;
3756;3756;w159858678;159858678;way;yes;;;;
3758;3758;w159858680;159858680;way;yes;;;;
3759;3759;w159858681;159858681;way;yes;;;;
3761;3761;w159858683;159858683;way;yes;;;;
3763;3763;w159858685;159858685;way;yes;;;;
3764;3764;w159858686;159858686;way;yes;;;;
3765;3765;w159858687;159858687;way;yes;;;;
3766;3766;w159858688;159858688;way;yes;;;;
3770;3770;w159858694;159858694;way;yes;;;;
3771;3771;w159858695;159858695;way;yes;;;;
3772;3772;w159858696;159858696;way;yes;;;;
3776;3776;w159858700;159858700;way;yes;;;;
3777;3777;w159858702;159858702;way;yes;;;;
3778;3778;w159858703;159858703;way;yes;;;;
3780;3780;w159858705;159858705;way;yes;;;;
3782;3782;w159858707;159858707;way;yes;;;;
3785;3785;w159858711;159858711;way;yes;;;;
3819;3819;w159858775;159858775;way;yes;;;;
3789;3789;w159858717;159858717;way;yes;;;;
3790;3790;w159858718;159858718;way;yes;;;;
3791;3791;w159858719;159858719;way;yes;;;;
3792;3792;w159858720;159858720;way;yes;;;;
3794;3794;w159858724;159858724;way;yes;;;;
3795;3795;w159858725;159858725;way;yes;;;;
3796;3796;w159858726;159858726;way;yes;;;;
3797;3797;w159858727;159858727;way;yes;;;;
3799;3799;w159858729;159858729;way;yes;;;;
3804;3804;w159858740;159858740;way;yes;;;;
3805;3805;w159858742;159858742;way;yes;;;;
3806;3806;w159858743;159858743;way;yes;;;;
3807;3807;w159858745;159858745;way;yes;;;;
3810;3810;w159858752;159858752;way;yes;;;;
3811;3811;w159858756;159858756;way;yes;;;;
3812;3812;w159858757;159858757;way;yes;;;;
3813;3813;w159858762;159858762;way;yes;;;;
3814;3814;w159858764;159858764;way;yes;;;;
3815;3815;w159858768;159858768;way;yes;;;;
3816;3816;w159858771;159858771;way;yes;;;;
3820;3820;w159858776;159858776;way;yes;;;;
3822;3822;w159858782;159858782;way;yes;;;;
3823;3823;w159858783;159858783;way;yes;;;;
3824;3824;w159858784;159858784;way;yes;;;;
3826;3826;w159858789;159858789;way;yes;;;;
3827;3827;w159858790;159858790;way;yes;;;;
3828;3828;w159858791;159858791;way;yes;;;;
3829;3829;w159858794;159858794;way;yes;;;;
3831;3831;w159858797;159858797;way;yes;;;;
3832;3832;w159858798;159858798;way;yes;;;;
3834;3834;w159858800;159858800;way;yes;;;;
3837;3837;w159858803;159858803;way;yes;;;;
3839;3839;w159858807;159858807;way;yes;;;;
3840;3840;w159858808;159858808;way;yes;;;;
3841;3841;w159858809;159858809;way;yes;;;;
3842;3842;w159858810;159858810;way;yes;;;;
3844;3844;w159858812;159858812;way;yes;;;;
3845;3845;w159858813;159858813;way;yes;;;;
3846;3846;w159858814;159858814;way;yes;;;;
3848;3848;w159858816;159858816;way;yes;;;;
3849;3849;w159858817;159858817;way;yes;;;;
3850;3850;w159858818;159858818;way;yes;;;;
3851;3851;w159858819;159858819;way;yes;;;;
3854;3854;w159858823;159858823;way;yes;;;;
3856;3856;w159858825;159858825;way;yes;;;;
3858;3858;w159858829;159858829;way;yes;;;;
3859;3859;w159858830;159858830;way;yes;;;;
3860;3860;w159858832;159858832;way;yes;;;;
3861;3861;w159858833;159858833;way;yes;;;;
3865;3865;w159858838;159858838;way;yes;;;;
3868;3868;w159858841;159858841;way;yes;;;;
3869;3869;w159858842;159858842;way;yes;;;;
3870;3870;w159858845;159858845;way;yes;;;;
3871;3871;w159858846;159858846;way;yes;;;;
3873;3873;w159858848;159858848;way;yes;;;;
3875;3875;w159858853;159858853;way;yes;;;;
3876;3876;w159858854;159858854;way;yes;;;;
3877;3877;w159858856;159858856;way;yes;;;;
3880;3880;w159858859;159858859;way;yes;;;;
3881;3881;w159858861;159858861;way;yes;;;;
3883;3883;w159858864;159858864;way;yes;;;;
3884;3884;w159858865;159858865;way;yes;;;;
3886;3886;w159858869;159858869;way;yes;;;;
3887;3887;w159858870;159858870;way;yes;;;;
3888;3888;w159858873;159858873;way;yes;;;;
3889;3889;w159858875;159858875;way;yes;;;;
